,geneA,geneB,number of patients
15938,!CDKN2A,!MLL,13
15939,!CDKN2A,!SMARCA1,13
15940,!CDKN2A,!BCL6,13
15941,!CDKN2A,!CD22,13
15942,!CDKN2A,!HDAC7,13
15943,!CDKN2A,!JAK2,13
15944,!CDKN2A,!JAK3,12
15945,!CDKN2A,!TCF3,12
15946,!CDKN2A,!ABL1,14
15947,!CDKN2A,!FGFR1,14
15948,!CDKN2A,!FLT4,14
15949,!CDKN2A,!INPP4B,14
15950,!CDKN2A,!MET,14
15951,!CDKN2A,!MET27,13
15952,!CDKN2A,!FGF3,13
15953,!CDKN2A,!FOXO1,13
15954,!CDKN2A,!POT1,13
15955,!CDKN2A,!RAD21,13
15956,!CDKN2A,!SERP2,13
15957,!CDKN2A,!SF3B1,13
15958,!CDKN2A,!SMC1A,13
15959,!CDKN2A,!MAGED1,13
15960,!CDKN2A,!LRRK2,13
15961,!CDKN2A,!TSHR,14
15962,!CDKN2A,!EMSY,14
15963,!CDKN2A,!CTNNA1,14
15964,!CDKN2A,!EED,14
15965,!CDKN2A,!EPHB1,14
15966,!CDKN2A,!MIB1,14
15967,!CDKN2A,!TUSC3,14
15968,!CDKN2A,!MYC,14
15969,!CDKN2A,!BRAF,14
15970,!CDKN2A,!KMT2C,14
15971,!CDKN2A,!NSD1,14
15972,!CDKN2A,!SMO,14
15973,!CDKN2A,!STAT4,14
15974,!CDKN2A,!ALK,14
15975,!CDKN2A,!DTX1,13
15976,!CDKN2A,!BCL7A,13
15977,!CDKN2A,!ECT2L,14
15978,!CDKN2A,!FLT1,14
15979,!CDKN2A,!FOXO3,14
15980,!CDKN2A,!JAZF1,14
15981,!CDKN2A,!KDM6A,14
15982,!CDKN2A,!PBRM1,14
15983,!CDKN2A,!PBRM128,14
15984,!CDKN2A,!FANCF,13
15985,!CDKN2A,!SETBP1,13
15986,!CDKN2A,!CDKN1B,14
15987,!CDKN2A,!APC,14
15988,!CDKN2A,!PTPN2,14
15989,!CDKN2A,!RET,14
15990,!CDKN2A,!DUSP2,14
15991,!CDKN2A,!ESR1,13
15992,!CDKN2A,!KDM2B,13
15993,!CDKN2A,!PDCD1,14
15994,FHIT,None,15
15995,!FHIT,FLCN,3
15996,!FHIT,PCLO,4
15997,!FHIT,ZNF70325,3
15998,!FHIT,!CREBBP,15
15999,!FHIT,!AURKB ,15
16000,!FHIT,!BCL2,14
16001,!FHIT,!BCL2L2 ,15
16002,!FHIT,!KDM5A14,15
16003,!FHIT,!DNMT3A,15
16004,!FHIT,!ARID1A,15
16005,!FHIT,!BTK,15
16006,!FHIT,!CREBBP15,15
16007,!FHIT,!DDR2,15
16008,!FHIT,!FLCN,12
16009,!FHIT,!FLT316,15
16010,!FHIT,!GATA3,15
16011,!FHIT,!GNAS17,15
16012,!FHIT,!LRP1B,15
16013,!FHIT,!LRP1B18,15
16014,!FHIT,!MAP2K4,13
16015,!FHIT,!MLL3,14
16016,!FHIT,!NF1,15
16017,!FHIT,!NOD1,14
16018,!FHIT,!NOTCH2,14
16019,!FHIT,!PDGFRB,14
16020,!FHIT,!SETD2,15
16021,!FHIT,!TSC2,14
16022,!FHIT,!ASMTL,15
16023,!FHIT,!CDK12,15
16024,!FHIT,!CIITA,14
16025,!FHIT,!ETS1,15
16026,!FHIT,!HIST1H1D,15
16027,!FHIT,!IKZF2,15
16028,!FHIT,!IDH1,15
16029,!FHIT,!IRF4,15
16030,!FHIT,!MAP2K1,15
16031,!FHIT,!MSH6,15
16032,!FHIT,!SUFU,14
16033,!FHIT,!AR,14
16034,!FHIT,!PIK3CG,15
16035,!FHIT,!ARHGAP26,15
16036,!FHIT,!ATM,14
16037,!FHIT,!CD274,14
16038,!FHIT,!EXOSC6,14
16039,!FHIT,!MYO18A,14
16040,!FHIT,!PCLO,11
16041,!FHIT,!PRSS8,14
16042,!FHIT,!TNFRSF17,15
16043,!FHIT,!WDR90,14
16044,!FHIT,!GATA2,14
16045,!FHIT,!MAP3K6,14
16046,!FHIT,!SOX2,15
16047,!FHIT,!TLL2,15
16048,!FHIT,!CSF3R,14
16049,!FHIT,!CTCF,14
16050,!FHIT,!DNM2,14
16051,!FHIT,!ERBB4,14
16052,!FHIT,!HNF1A,13
16053,!FHIT,!HSP90AA1,14
16054,!FHIT,!NKX2-1,13
16055,!FHIT,!NUP93,13
16056,!FHIT,!CDKN2B,15
16057,!FHIT,!DOT1L,13
16058,!FHIT,!FANCC,15
16059,!FHIT,!FBXW7,15
16060,!FHIT,!MTOR,14
16061,!FHIT,!NTRK1,15
16062,!FHIT,!PRKDC,15
16063,!FHIT,!STAT5B,15
16064,!FHIT,!CARD11,15
16065,!FHIT,!EPHA3,15
16066,!FHIT,!FANCA,13
16067,!FHIT,!FANCG,15
16068,!FHIT,!GRIN2A,15
16069,!FHIT,!IL7R,14
16070,!FHIT,!ATR,14
16071,!FHIT,!FANCE,15
16072,!FHIT,!BCOR,15
16073,!FHIT,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,14
16074,!FHIT,!DAXX,15
16075,!FHIT,!INPP5D,14
16076,!FHIT,!PTCH1,14
16077,!FHIT,!SDHA,15
16078,!FHIT,!TFC3,15
16079,!FHIT,!TNFRSF11A,13
16080,!FHIT,!BIRC3,15
16081,!FHIT,!BRIP1,15
16082,!FHIT,!CHEK2,15
16083,!FHIT,!CHEK219,15
16084,!FHIT,!MAP3K1,14
16085,!FHIT,!MKI67,14
16086,!FHIT,!MRE11A,15
16087,!FHIT,!RPTOR,15
16088,!FHIT,!MSH3,13
16089,!FHIT,!SDHC,15
16090,!FHIT,!SRC,15
16091,!FHIT,!MDM2,14
16092,!FHIT,!TOP1,15
16093,!FHIT,!JUN,15
16094,!FHIT,!MDM4,15
16095,!FHIT,!FRS2,15
16096,!FHIT,!FRS220,14
16097,!FHIT,!HDAC4,15
16098,!FHIT,!AKT1,14
16099,!FHIT,!JAK1,15
16100,!FHIT,!MAFB,15
16101,!FHIT,!NCSTN,15
16102,!FHIT,!TGFBR2,15
16103,!FHIT,!ETV6,15
16104,!FHIT,!ETV621,15
16105,!FHIT,!IDH2,15
16106,!FHIT,!MYCN,15
16107,!FHIT,!SMARCB1,14
16108,!FHIT,!STAG2,15
16109,!FHIT,!NOTCH1,14
16110,!FHIT,!RAD50,14
16111,!FHIT,!RELN,14
16112,!FHIT,!ARAF,14
16113,!FHIT,!EZH2,14
16114,!FHIT,!NCOR2,14
16115,!FHIT,!CSF1R,14
16116,!FHIT,!MYD88,14
16117,!FHIT,!P2RY8,14
16118,!FHIT,!TAF1,14
16119,!FHIT,!CDKN2C,15
16120,!FHIT,!CIC,15
16121,!FHIT,!FAF1,14
16122,!FHIT,!IKBKE,15
16123,!FHIT,!BCORL1,15
16124,!FHIT,!KLHL6,14
16125,!FHIT,!PDGFRA,15
16126,!FHIT,!STAT6,15
16127,!FHIT,!CD36,14
16128,!FHIT,!AXIN1,15
16129,!FHIT,!AXIN122,15
16130,!FHIT,!PC,15
16131,!FHIT,!MALT1,14
16132,!FHIT,!MALT123,15
16133,!FHIT,!ARID2,15
16134,!FHIT,!CDK8,15
16135,!FHIT,!CPS1,15
16136,!FHIT,!ERBB3,15
16137,!FHIT,!MPL,15
16138,!FHIT,!PCBP1,15
16139,!FHIT,!XBP1,15
16140,!FHIT,!MUTYH,13
16141,!FHIT,!HIST1H2BK,15
16142,!FHIT,!MAPK1,14
16143,!FHIT,!MAPK124,15
16144,!FHIT,!BRSK1,14
16145,!FHIT,!CRLF2,14
16146,!FHIT,!EP300,14
16147,!FHIT,!TYK2,14
16148,!FHIT,!ZNF703,14
16149,!FHIT,!ZNF70325,12
16150,!FHIT,!FGF10,15
16151,!FHIT,!FGF1026,14
16152,!FHIT,!CUX1,14
16153,!FHIT,!HIST1H1C,14
16154,!FHIT,!PDCD1LG2,14
16155,!FHIT,!ROS1,14
16156,!FHIT,!TSC1,14
16157,!FHIT,!MLH1,15
16158,!FHIT,!ZRSR2,14
16159,!FHIT,!CXCR4,15
16160,!FHIT,!EBF1,14
16161,!FHIT,!EPHA5,15
16162,!FHIT,!SOX10,15
16163,!FHIT,!SPEN,14
16164,!FHIT,!AKT2,15
16165,!FHIT,!AKT3,14
16166,!FHIT,!CD79A,15
16167,!FHIT,!GTSE1,14
16168,!FHIT,!IGF1R,15
16169,!FHIT,!MLL,14
16170,!FHIT,!SMARCA1,14
16171,!FHIT,!BCL6,14
16172,!FHIT,!CD22,14
16173,!FHIT,!HDAC7,14
16174,!FHIT,!JAK2,14
16175,!FHIT,!JAK3,13
16176,!FHIT,!TCF3,13
16177,!FHIT,!ABL1,15
16178,!FHIT,!FGFR1,15
16179,!FHIT,!FLT4,15
16180,!FHIT,!INPP4B,15
16181,!FHIT,!MET,15
16182,!FHIT,!MET27,14
16183,!FHIT,!FGF3,14
16184,!FHIT,!FOXO1,14
16185,!FHIT,!POT1,14
16186,!FHIT,!RAD21,14
16187,!FHIT,!SERP2,14
16188,!FHIT,!SF3B1,14
16189,!FHIT,!SMC1A,14
16190,!FHIT,!MAGED1,14
16191,!FHIT,!LRRK2,14
16192,!FHIT,!TSHR,15
16193,!FHIT,!EMSY,15
16194,!FHIT,!CTNNA1,15
16195,!FHIT,!EED,15
16196,!FHIT,!EPHB1,15
16197,!FHIT,!MIB1,15
16198,!FHIT,!TUSC3,15
16199,!FHIT,!MYC,15
16200,!FHIT,!BRAF,15
16201,!FHIT,!KMT2C,15
16202,!FHIT,!NSD1,15
16203,!FHIT,!SMO,15
16204,!FHIT,!STAT4,15
16205,!FHIT,!ALK,15
16206,!FHIT,!DTX1,14
16207,!FHIT,!BCL7A,14
16208,!FHIT,!ECT2L,15
16209,!FHIT,!FLT1,15
16210,!FHIT,!FOXO3,15
16211,!FHIT,!JAZF1,15
16212,!FHIT,!KDM6A,15
16213,!FHIT,!PBRM1,15
16214,!FHIT,!PBRM128,15
16215,!FHIT,!FANCF,14
16216,!FHIT,!SETBP1,14
16217,!FHIT,!CDKN1B,15
16218,!FHIT,!APC,15
16219,!FHIT,!PTPN2,15
16220,!FHIT,!RET,15
16221,!FHIT,!DUSP2,15
16222,!FHIT,!ESR1,14
16223,!FHIT,!KDM2B,14
16224,!FHIT,!PDCD1,15
16225,CREBBP,None,15
16226,!CREBBP,FLCN,3
16227,!CREBBP,PCLO,4
16228,!CREBBP,ZNF70325,3
16229,!CREBBP,!AURKB ,15
16230,!CREBBP,!BCL2,14
16231,!CREBBP,!BCL2L2 ,15
16232,!CREBBP,!KDM5A14,15
16233,!CREBBP,!DNMT3A,15
16234,!CREBBP,!ARID1A,15
16235,!CREBBP,!BTK,15
16236,!CREBBP,!CREBBP15,15
16237,!CREBBP,!DDR2,15
16238,!CREBBP,!FLCN,12
16239,!CREBBP,!FLT316,15
16240,!CREBBP,!GATA3,15
16241,!CREBBP,!GNAS17,15
16242,!CREBBP,!LRP1B,15
16243,!CREBBP,!LRP1B18,15
16244,!CREBBP,!MAP2K4,13
16245,!CREBBP,!MLL3,14
16246,!CREBBP,!NF1,15
16247,!CREBBP,!NOD1,14
16248,!CREBBP,!NOTCH2,14
16249,!CREBBP,!PDGFRB,14
16250,!CREBBP,!SETD2,15
16251,!CREBBP,!TSC2,14
16252,!CREBBP,!ASMTL,15
16253,!CREBBP,!CDK12,15
16254,!CREBBP,!CIITA,14
16255,!CREBBP,!ETS1,15
16256,!CREBBP,!HIST1H1D,15
16257,!CREBBP,!IKZF2,15
16258,!CREBBP,!IDH1,15
16259,!CREBBP,!IRF4,15
16260,!CREBBP,!MAP2K1,15
16261,!CREBBP,!MSH6,15
16262,!CREBBP,!SUFU,14
16263,!CREBBP,!AR,14
16264,!CREBBP,!PIK3CG,15
16265,!CREBBP,!ARHGAP26,15
16266,!CREBBP,!ATM,14
16267,!CREBBP,!CD274,14
16268,!CREBBP,!EXOSC6,14
16269,!CREBBP,!MYO18A,14
16270,!CREBBP,!PCLO,11
16271,!CREBBP,!PRSS8,14
16272,!CREBBP,!TNFRSF17,15
16273,!CREBBP,!WDR90,14
16274,!CREBBP,!GATA2,14
16275,!CREBBP,!MAP3K6,14
16276,!CREBBP,!SOX2,15
16277,!CREBBP,!TLL2,15
16278,!CREBBP,!CSF3R,14
16279,!CREBBP,!CTCF,14
16280,!CREBBP,!DNM2,14
16281,!CREBBP,!ERBB4,14
16282,!CREBBP,!HNF1A,13
16283,!CREBBP,!HSP90AA1,14
16284,!CREBBP,!NKX2-1,13
16285,!CREBBP,!NUP93,13
16286,!CREBBP,!CDKN2B,15
16287,!CREBBP,!DOT1L,13
16288,!CREBBP,!FANCC,15
16289,!CREBBP,!FBXW7,15
16290,!CREBBP,!MTOR,14
16291,!CREBBP,!NTRK1,15
16292,!CREBBP,!PRKDC,15
16293,!CREBBP,!STAT5B,15
16294,!CREBBP,!CARD11,15
16295,!CREBBP,!EPHA3,15
16296,!CREBBP,!FANCA,13
16297,!CREBBP,!FANCG,15
16298,!CREBBP,!GRIN2A,15
16299,!CREBBP,!IL7R,14
16300,!CREBBP,!ATR,14
16301,!CREBBP,!FANCE,15
16302,!CREBBP,!BCOR,15
16303,!CREBBP,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,14
16304,!CREBBP,!DAXX,15
16305,!CREBBP,!INPP5D,14
16306,!CREBBP,!PTCH1,14
16307,!CREBBP,!SDHA,15
16308,!CREBBP,!TFC3,15
16309,!CREBBP,!TNFRSF11A,13
16310,!CREBBP,!BIRC3,15
16311,!CREBBP,!BRIP1,15
16312,!CREBBP,!CHEK2,15
16313,!CREBBP,!CHEK219,15
16314,!CREBBP,!MAP3K1,14
16315,!CREBBP,!MKI67,14
16316,!CREBBP,!MRE11A,15
16317,!CREBBP,!RPTOR,15
16318,!CREBBP,!MSH3,13
16319,!CREBBP,!SDHC,15
16320,!CREBBP,!SRC,15
16321,!CREBBP,!MDM2,14
16322,!CREBBP,!TOP1,15
16323,!CREBBP,!JUN,15
16324,!CREBBP,!MDM4,15
16325,!CREBBP,!FRS2,15
16326,!CREBBP,!FRS220,14
16327,!CREBBP,!HDAC4,15
16328,!CREBBP,!AKT1,14
16329,!CREBBP,!JAK1,15
16330,!CREBBP,!MAFB,15
16331,!CREBBP,!NCSTN,15
16332,!CREBBP,!TGFBR2,15
16333,!CREBBP,!ETV6,15
16334,!CREBBP,!ETV621,15
16335,!CREBBP,!IDH2,15
16336,!CREBBP,!MYCN,15
16337,!CREBBP,!SMARCB1,14
16338,!CREBBP,!STAG2,15
16339,!CREBBP,!NOTCH1,14
16340,!CREBBP,!RAD50,14
16341,!CREBBP,!RELN,14
16342,!CREBBP,!ARAF,14
16343,!CREBBP,!EZH2,14
16344,!CREBBP,!NCOR2,14
16345,!CREBBP,!CSF1R,14
16346,!CREBBP,!MYD88,14
16347,!CREBBP,!P2RY8,14
16348,!CREBBP,!TAF1,14
16349,!CREBBP,!CDKN2C,15
16350,!CREBBP,!CIC,15
16351,!CREBBP,!FAF1,14
16352,!CREBBP,!IKBKE,15
16353,!CREBBP,!BCORL1,15
16354,!CREBBP,!KLHL6,14
16355,!CREBBP,!PDGFRA,15
16356,!CREBBP,!STAT6,15
16357,!CREBBP,!CD36,14
16358,!CREBBP,!AXIN1,15
16359,!CREBBP,!AXIN122,15
16360,!CREBBP,!PC,15
16361,!CREBBP,!MALT1,14
16362,!CREBBP,!MALT123,15
16363,!CREBBP,!ARID2,15
16364,!CREBBP,!CDK8,15
16365,!CREBBP,!CPS1,15
16366,!CREBBP,!ERBB3,15
16367,!CREBBP,!MPL,15
16368,!CREBBP,!PCBP1,15
16369,!CREBBP,!XBP1,15
16370,!CREBBP,!MUTYH,13
16371,!CREBBP,!HIST1H2BK,15
16372,!CREBBP,!MAPK1,14
16373,!CREBBP,!MAPK124,15
16374,!CREBBP,!BRSK1,14
16375,!CREBBP,!CRLF2,14
16376,!CREBBP,!EP300,14
16377,!CREBBP,!TYK2,14
16378,!CREBBP,!ZNF703,14
16379,!CREBBP,!ZNF70325,12
16380,!CREBBP,!FGF10,15
16381,!CREBBP,!FGF1026,14
16382,!CREBBP,!CUX1,14
16383,!CREBBP,!HIST1H1C,14
16384,!CREBBP,!PDCD1LG2,14
16385,!CREBBP,!ROS1,14
16386,!CREBBP,!TSC1,14
16387,!CREBBP,!MLH1,15
16388,!CREBBP,!ZRSR2,14
16389,!CREBBP,!CXCR4,15
16390,!CREBBP,!EBF1,14
16391,!CREBBP,!EPHA5,15
16392,!CREBBP,!SOX10,15
16393,!CREBBP,!SPEN,14
16394,!CREBBP,!AKT2,15
16395,!CREBBP,!AKT3,14
16396,!CREBBP,!CD79A,15
16397,!CREBBP,!GTSE1,14
16398,!CREBBP,!IGF1R,15
16399,!CREBBP,!MLL,14
16400,!CREBBP,!SMARCA1,14
16401,!CREBBP,!BCL6,14
16402,!CREBBP,!CD22,14
16403,!CREBBP,!HDAC7,14
16404,!CREBBP,!JAK2,14
16405,!CREBBP,!JAK3,13
16406,!CREBBP,!TCF3,13
16407,!CREBBP,!ABL1,15
16408,!CREBBP,!FGFR1,15
16409,!CREBBP,!FLT4,15
16410,!CREBBP,!INPP4B,15
16411,!CREBBP,!MET,15
16412,!CREBBP,!MET27,14
16413,!CREBBP,!FGF3,14
16414,!CREBBP,!FOXO1,14
16415,!CREBBP,!POT1,14
16416,!CREBBP,!RAD21,14
16417,!CREBBP,!SERP2,14
16418,!CREBBP,!SF3B1,14
16419,!CREBBP,!SMC1A,14
16420,!CREBBP,!MAGED1,14
16421,!CREBBP,!LRRK2,14
16422,!CREBBP,!TSHR,15
16423,!CREBBP,!EMSY,15
16424,!CREBBP,!CTNNA1,15
16425,!CREBBP,!EED,15
16426,!CREBBP,!EPHB1,15
16427,!CREBBP,!MIB1,15
16428,!CREBBP,!TUSC3,15
16429,!CREBBP,!MYC,15
16430,!CREBBP,!BRAF,15
16431,!CREBBP,!KMT2C,15
16432,!CREBBP,!NSD1,15
16433,!CREBBP,!SMO,15
16434,!CREBBP,!STAT4,15
16435,!CREBBP,!ALK,15
16436,!CREBBP,!DTX1,14
16437,!CREBBP,!BCL7A,14
16438,!CREBBP,!ECT2L,15
16439,!CREBBP,!FLT1,15
16440,!CREBBP,!FOXO3,15
16441,!CREBBP,!JAZF1,15
16442,!CREBBP,!KDM6A,15
16443,!CREBBP,!PBRM1,15
16444,!CREBBP,!PBRM128,15
16445,!CREBBP,!FANCF,14
16446,!CREBBP,!SETBP1,14
16447,!CREBBP,!CDKN1B,15
16448,!CREBBP,!APC,15
16449,!CREBBP,!PTPN2,15
16450,!CREBBP,!RET,15
16451,!CREBBP,!DUSP2,15
16452,!CREBBP,!ESR1,14
16453,!CREBBP,!KDM2B,14
16454,!CREBBP,!PDCD1,15
16455,AURKB ,None,15
16456,!AURKB ,FLCN,3
16457,!AURKB ,PCLO,4
16458,!AURKB ,ZNF70325,3
16459,!AURKB ,!BCL2,14
16460,!AURKB ,!BCL2L2 ,15
16461,!AURKB ,!KDM5A14,15
16462,!AURKB ,!DNMT3A,15
16463,!AURKB ,!ARID1A,15
16464,!AURKB ,!BTK,15
16465,!AURKB ,!CREBBP15,15
16466,!AURKB ,!DDR2,15
16467,!AURKB ,!FLCN,12
16468,!AURKB ,!FLT316,15
16469,!AURKB ,!GATA3,15
16470,!AURKB ,!GNAS17,15
16471,!AURKB ,!LRP1B,15
16472,!AURKB ,!LRP1B18,15
16473,!AURKB ,!MAP2K4,13
16474,!AURKB ,!MLL3,14
16475,!AURKB ,!NF1,15
16476,!AURKB ,!NOD1,14
16477,!AURKB ,!NOTCH2,14
16478,!AURKB ,!PDGFRB,14
16479,!AURKB ,!SETD2,15
16480,!AURKB ,!TSC2,14
16481,!AURKB ,!ASMTL,15
16482,!AURKB ,!CDK12,15
16483,!AURKB ,!CIITA,14
16484,!AURKB ,!ETS1,15
16485,!AURKB ,!HIST1H1D,15
16486,!AURKB ,!IKZF2,15
16487,!AURKB ,!IDH1,15
16488,!AURKB ,!IRF4,15
16489,!AURKB ,!MAP2K1,15
16490,!AURKB ,!MSH6,15
16491,!AURKB ,!SUFU,14
16492,!AURKB ,!AR,14
16493,!AURKB ,!PIK3CG,15
16494,!AURKB ,!ARHGAP26,15
16495,!AURKB ,!ATM,14
16496,!AURKB ,!CD274,14
16497,!AURKB ,!EXOSC6,14
16498,!AURKB ,!MYO18A,14
16499,!AURKB ,!PCLO,11
16500,!AURKB ,!PRSS8,14
16501,!AURKB ,!TNFRSF17,15
16502,!AURKB ,!WDR90,14
16503,!AURKB ,!GATA2,14
16504,!AURKB ,!MAP3K6,14
16505,!AURKB ,!SOX2,15
16506,!AURKB ,!TLL2,15
16507,!AURKB ,!CSF3R,14
16508,!AURKB ,!CTCF,14
16509,!AURKB ,!DNM2,14
16510,!AURKB ,!ERBB4,14
16511,!AURKB ,!HNF1A,13
16512,!AURKB ,!HSP90AA1,14
16513,!AURKB ,!NKX2-1,13
16514,!AURKB ,!NUP93,13
16515,!AURKB ,!CDKN2B,15
16516,!AURKB ,!DOT1L,13
16517,!AURKB ,!FANCC,15
16518,!AURKB ,!FBXW7,15
16519,!AURKB ,!MTOR,14
16520,!AURKB ,!NTRK1,15
16521,!AURKB ,!PRKDC,15
16522,!AURKB ,!STAT5B,15
16523,!AURKB ,!CARD11,15
16524,!AURKB ,!EPHA3,15
16525,!AURKB ,!FANCA,13
16526,!AURKB ,!FANCG,15
16527,!AURKB ,!GRIN2A,15
16528,!AURKB ,!IL7R,14
16529,!AURKB ,!ATR,14
16530,!AURKB ,!FANCE,15
16531,!AURKB ,!BCOR,15
16532,!AURKB ,!BCOR-C22orf46 fusion and ZC3H7B-BCOR FUSION,14
16533,!AURKB ,!DAXX,15
16534,!AURKB ,!INPP5D,14
16535,!AURKB ,!PTCH1,14
16536,!AURKB ,!SDHA,15
16537,!AURKB ,!TFC3,15
16538,!AURKB ,!TNFRSF11A,13
16539,!AURKB ,!BIRC3,15
16540,!AURKB ,!BRIP1,15
16541,!AURKB ,!CHEK2,15
16542,!AURKB ,!CHEK219,15
16543,!AURKB ,!MAP3K1,14
16544,!AURKB ,!MKI67,14
16545,!AURKB ,!MRE11A,15
16546,!AURKB ,!RPTOR,15
16547,!AURKB ,!MSH3,13
16548,!AURKB ,!SDHC,15
16549,!AURKB ,!SRC,15
16550,!AURKB ,!MDM2,14
16551,!AURKB ,!TOP1,15
16552,!AURKB ,!JUN,15
16553,!AURKB ,!MDM4,15
16554,!AURKB ,!FRS2,15
16555,!AURKB ,!FRS220,14
16556,!AURKB ,!HDAC4,15
16557,!AURKB ,!AKT1,14
16558,!AURKB ,!JAK1,15
16559,!AURKB ,!MAFB,15
16560,!AURKB ,!NCSTN,15
16561,!AURKB ,!TGFBR2,15
16562,!AURKB ,!ETV6,15
16563,!AURKB ,!ETV621,15
16564,!AURKB ,!IDH2,15
16565,!AURKB ,!MYCN,15
16566,!AURKB ,!SMARCB1,14
16567,!AURKB ,!STAG2,15
16568,!AURKB ,!NOTCH1,14
16569,!AURKB ,!RAD50,14
16570,!AURKB ,!RELN,14
16571,!AURKB ,!ARAF,14
16572,!AURKB ,!EZH2,14
16573,!AURKB ,!NCOR2,14
16574,!AURKB ,!CSF1R,14
16575,!AURKB ,!MYD88,14
16576,!AURKB ,!P2RY8,14
16577,!AURKB ,!TAF1,14
16578,!AURKB ,!CDKN2C,15
16579,!AURKB ,!CIC,15
16580,!AURKB ,!FAF1,14
16581,!AURKB ,!IKBKE,15
16582,!AURKB ,!BCORL1,15
16583,!AURKB ,!KLHL6,14
16584,!AURKB ,!PDGFRA,15
16585,!AURKB ,!STAT6,15
16586,!AURKB ,!CD36,14
16587,!AURKB ,!AXIN1,15
16588,!AURKB ,!AXIN122,15
16589,!AURKB ,!PC,15
16590,!AURKB ,!MALT1,14
16591,!AURKB ,!MALT123,15
16592,!AURKB ,!ARID2,15
16593,!AURKB ,!CDK8,15
16594,!AURKB ,!CPS1,15
16595,!AURKB ,!ERBB3,15
16596,!AURKB ,!MPL,15
16597,!AURKB ,!PCBP1,15
16598,!AURKB ,!XBP1,15
16599,!AURKB ,!MUTYH,13
16600,!AURKB ,!HIST1H2BK,15
16601,!AURKB ,!MAPK1,14
16602,!AURKB ,!MAPK124,15
16603,!AURKB ,!BRSK1,14
16604,!AURKB ,!CRLF2,14
16605,!AURKB ,!EP300,14
16606,!AURKB ,!TYK2,14
16607,!AURKB ,!ZNF703,14
16608,!AURKB ,!ZNF70325,12
16609,!AURKB ,!FGF10,15
16610,!AURKB ,!FGF1026,14
16611,!AURKB ,!CUX1,14
16612,!AURKB ,!HIST1H1C,14
16613,!AURKB ,!PDCD1LG2,14
16614,!AURKB ,!ROS1,14
16615,!AURKB ,!TSC1,14
16616,!AURKB ,!MLH1,15
16617,!AURKB ,!ZRSR2,14
16618,!AURKB ,!CXCR4,15
16619,!AURKB ,!EBF1,14
16620,!AURKB ,!EPHA5,15
16621,!AURKB ,!SOX10,15
16622,!AURKB ,!SPEN,14
16623,!AURKB ,!AKT2,15
16624,!AURKB ,!AKT3,14
16625,!AURKB ,!CD79A,15
16626,!AURKB ,!GTSE1,14
16627,!AURKB ,!IGF1R,15
16628,!AURKB ,!MLL,14
16629,!AURKB ,!SMARCA1,14
16630,!AURKB ,!BCL6,14
16631,!AURKB ,!CD22,14
16632,!AURKB ,!HDAC7,14
16633,!AURKB ,!JAK2,14
16634,!AURKB ,!JAK3,13
16635,!AURKB ,!TCF3,13
16636,!AURKB ,!ABL1,15
16637,!AURKB ,!FGFR1,15
16638,!AURKB ,!FLT4,15
16639,!AURKB ,!INPP4B,15
16640,!AURKB ,!MET,15
16641,!AURKB ,!MET27,14
16642,!AURKB ,!FGF3,14
16643,!AURKB ,!FOXO1,14
16644,!AURKB ,!POT1,14
16645,!AURKB ,!RAD21,14
16646,!AURKB ,!SERP2,14
16647,!AURKB ,!SF3B1,14
16648,!AURKB ,!SMC1A,14
16649,!AURKB ,!MAGED1,14
16650,!AURKB ,!LRRK2,14
16651,!AURKB ,!TSHR,15
16652,!AURKB ,!EMSY,15
16653,!AURKB ,!CTNNA1,15
16654,!AURKB ,!EED,15
16655,!AURKB ,!EPHB1,15
16656,!AURKB ,!MIB1,15
16657,!AURKB ,!TUSC3,15
16658,!AURKB ,!MYC,15
16659,!AURKB ,!BRAF,15
16660,!AURKB ,!KMT2C,15
16661,!AURKB ,!NSD1,15
16662,!AURKB ,!SMO,15
16663,!AURKB ,!STAT4,15
16664,!AURKB ,!ALK,15
16665,!AURKB ,!DTX1,14
16666,!AURKB ,!BCL7A,14
16667,!AURKB ,!ECT2L,15
16668,!AURKB ,!FLT1,15
16669,!AURKB ,!FOXO3,15
16670,!AURKB ,!JAZF1,15
16671,!AURKB ,!KDM6A,15
16672,!AURKB ,!PBRM1,15
16673,!AURKB ,!PBRM128,15
16674,!AURKB ,!FANCF,14
16675,!AURKB ,!SETBP1,14
16676,!AURKB ,!CDKN1B,15
16677,!AURKB ,!APC,15
16678,!AURKB ,!PTPN2,15
16679,!AURKB ,!RET,15
16680,!AURKB ,!DUSP2,15
16681,!AURKB ,!ESR1,14
16682,!AURKB ,!KDM2B,14
16683,!AURKB ,!PDCD1,15
16684,BCL2,None,14
16685,!BCL2,FLCN,3
16686,!BCL2,PCLO,4
16687,!BCL2,ZNF70325,3
16688,!BCL2,!BCL2L2 ,14
16689,!BCL2,!KDM5A14,14
16690,!BCL2,!DNMT3A,14
16691,!BCL2,!ARID1A,14
16692,!BCL2,!BTK,14
16693,!BCL2,!CREBBP15,14
16694,!BCL2,!DDR2,14
16695,!BCL2,!FLCN,11
16696,!BCL2,!FLT316,14
16697,!BCL2,!GATA3,14
16698,!BCL2,!GNAS17,14
16699,!BCL2,!LRP1B,14
